order_id,customer_id,order_date,product,category,price,quantity
41367,C3075,2024-12-26,Headphones,Electronics,120,3
41368,C9861,2025-10-29,Desk,Furniture,350,2
41369,C7771,2025-07-30,Desk,Furniture,350,5
41370,C7126,2025-05-13,Watch,Accessories,150,5
41371,C2855,2025-05-25,Backpack,Accessories,70,3
41372,C8871,2025-04-08,Watch,Accessories,150,5
41373,C7897,2024-12-06,Shoes,Fashion,80,5
41374,C5983,2024-06-06,Shoes,Fashion,80,2
41375,C3831,2025-09-16,Desk,Furniture,350,4
41376,C4095,2024-09-25,Chair,Furniture,200,1
41377,C1585,2024-09-25,Phone,Electronics,600,4
41378,C7891,2025-06-16,Backpack,Accessories,70,1
41379,C2095,2025-01-02,Laptop,Electronics,800,2
41380,C2746,2024-05-25,Jeans,Fashion,60,5
41381,C6941,2024-05-27,Headphones,Electronics,120,4
41382,C7111,2025-04-11,Phone,Electronics,600,4
41383,C4617,2025-03-01,Phone,Electronics,600,1
41384,C9841,2025-09-13,Backpack,Accessories,70,3
41385,C9447,2024-07-25,Tshirt,Fashion,30,2
41386,C1728,2024-06-10,Laptop,Electronics,800,2
41387,C1867,2024-09-30,Tshirt,Fashion,30,4
41388,C7106,2025-01-15,Jeans,Fashion,60,4
41389,C3008,2025-08-15,Jeans,Fashion,60,5
41390,C3030,2025-11-15,Jeans,Fashion,60,1
41391,C9828,2025-11-24,Shoes,Fashion,80,3
41392,C3137,2025-02-01,Desk,Furniture,350,4
41393,C4321,2024-08-27,Desk,Furniture,350,1
41394,C4242,2025-03-20,Headphones,Electronics,120,5
41395,C3260,2025-11-11,Phone,Electronics,600,3
41396,C4047,2025-08-20,Jeans,Fashion,60,5
41397,C4427,2025-03-28,Tshirt,Fashion,30,3
41398,C5987,2025-03-29,Desk,Furniture,350,4
41399,C6294,2024-12-18,Tshirt,Fashion,30,1
41400,C8868,2024-09-16,Backpack,Accessories,70,2
41401,C3028,2024-03-10,Backpack,Accessories,70,1
41402,C6644,2024-07-18,Desk,Furniture,350,5
41403,C7752,2024-10-13,Backpack,Accessories,70,2
41404,C5209,2024-08-23,Shoes,Fashion,80,5
41405,C4035,2025-05-21,Desk,Furniture,350,3
41406,C9520,2025-10-21,Chair,Furniture,200,5
41407,C1424,2025-10-13,Tshirt,Fashion,30,2
41408,C7503,2024-08-24,Laptop,Electronics,800,1
41409,C5198,2024-04-23,Tshirt,Fashion,30,3
41410,C2672,2026-01-15,Watch,Accessories,150,1
41411,C5859,2024-06-25,Phone,Electronics,600,3
41412,C8417,2026-01-29,Shoes,Fashion,80,3
41413,C3678,2025-08-24,Jeans,Fashion,60,1
41414,C6537,2024-08-27,Jeans,Fashion,60,2
41415,C9584,2024-12-09,Chair,Furniture,200,4
41416,C9114,2025-08-22,Tshirt,Fashion,30,1
41417,C7653,2025-01-29,Shoes,Fashion,80,1
41418,C1813,2025-04-27,Shoes,Fashion,80,3
41419,C3647,2025-06-08,Watch,Accessories,150,5
41420,C8205,2024-11-25,Backpack,Accessories,70,1
41421,C2059,2024-03-12,Chair,Furniture,200,2
41422,C4825,2025-05-22,Desk,Furniture,350,2
41423,C3185,2024-10-02,Chair,Furniture,200,4
41424,C3124,2024-09-24,Laptop,Electronics,800,1
41425,C5202,2025-01-13,Laptop,Electronics,800,3
41426,C5037,2025-12-20,Laptop,Electronics,800,3
41427,C9628,2024-04-21,Desk,Furniture,350,4
41428,C3155,2025-03-22,Headphones,Electronics,120,2
41429,C3016,2024-06-18,Backpack,Accessories,70,2
41430,C8870,2025-05-02,Headphones,Electronics,120,4
41431,C8210,2024-09-13,Tshirt,Fashion,30,3
41432,C1824,2024-12-11,Chair,Furniture,200,4
41433,C7164,2026-03-01,Laptop,Electronics,800,4
41434,C1494,2025-06-21,Watch,Accessories,150,5
41435,C8312,2024-11-03,Laptop,Electronics,800,4
41436,C3126,2025-08-23,Desk,Furniture,350,3
41437,C3128,2025-05-18,Headphones,Electronics,120,4
41438,C8956,2025-01-14,Watch,Accessories,150,4
41439,C7952,2024-10-16,Backpack,Accessories,70,2
41440,C2685,2025-12-29,Shoes,Fashion,80,1
41441,C1378,2024-07-22,Tshirt,Fashion,30,2
41442,C5932,2025-12-24,Backpack,Accessories,70,4
41443,C6818,2024-12-03,Shoes,Fashion,80,4
41444,C4017,2025-09-07,Headphones,Electronics,120,5
41445,C1287,2024-07-15,Backpack,Accessories,70,2
41446,C3210,2025-04-27,Headphones,Electronics,120,5
41447,C4765,2026-02-04,Watch,Accessories,150,3
41448,C5517,2025-01-31,Watch,Accessories,150,4
41449,C4569,2024-06-03,Tshirt,Fashion,30,5
41450,C7924,2024-03-22,Shoes,Fashion,80,3
41451,C8932,2024-10-18,Laptop,Electronics,800,5
41452,C1802,2024-08-23,Desk,Furniture,350,4
41453,C5847,2025-05-30,Watch,Accessories,150,3
41454,C5826,2025-11-27,Jeans,Fashion,60,1
41455,C2779,2024-11-28,Desk,Furniture,350,2
41456,C8941,2025-05-10,Watch,Accessories,150,1
41457,C4895,2025-08-26,Laptop,Electronics,800,4
41458,C2648,2024-05-11,Chair,Furniture,200,3
41459,C9496,2025-12-08,Shoes,Fashion,80,1
41460,C3744,2025-11-26,Jeans,Fashion,60,3
41461,C1842,2024-04-07,Chair,Furniture,200,5
41462,C2150,2025-12-03,Laptop,Electronics,800,4
41463,C7787,2024-03-16,Tshirt,Fashion,30,3
41464,C9879,2024-11-25,Laptop,Electronics,800,1
41465,C7188,2025-06-08,Headphones,Electronics,120,1
41466,C4095,2024-09-13,Tshirt,Fashion,30,3
41467,C5331,2025-02-10,Chair,Furniture,200,1
41468,C2406,2025-02-11,Desk,Furniture,350,3
41469,C7185,2025-02-11,Watch,Accessories,150,3
41470,C4583,2025-10-14,Laptop,Electronics,800,2
41471,C1851,2024-05-31,Backpack,Accessories,70,3
41472,C7045,2024-12-07,Desk,Furniture,350,1
41473,C5120,2025-07-22,Tshirt,Fashion,30,3
41474,C7226,2024-04-22,Shoes,Fashion,80,1
41475,C9194,2025-07-17,Jeans,Fashion,60,4
41476,C1535,2024-10-02,Laptop,Electronics,800,2
41477,C6554,2024-04-17,Tshirt,Fashion,30,1
41478,C4759,2025-01-20,Laptop,Electronics,800,1
41479,C3507,2025-10-18,Watch,Accessories,150,5
41480,C3664,2025-04-09,Tshirt,Fashion,30,1
41481,C9356,2025-09-11,Headphones,Electronics,120,3
41482,C1395,2026-01-24,Phone,Electronics,600,1
41483,C8819,2025-02-25,Phone,Electronics,600,5
41484,C8031,2025-03-11,Chair,Furniture,200,2
41485,C9183,2024-06-05,Laptop,Electronics,800,1
41486,C8076,2024-08-15,Backpack,Accessories,70,4
41487,C4173,2025-05-27,Headphones,Electronics,120,5
41488,C5053,2025-02-19,Laptop,Electronics,800,1
41489,C4622,2024-04-08,Headphones,Electronics,120,1
41490,C6324,2024-12-01,Desk,Furniture,350,4
41491,C5415,2024-09-28,Shoes,Fashion,80,2
41492,C4135,2026-02-24,Desk,Furniture,350,1
41493,C2897,2025-08-31,Shoes,Fashion,80,1
41494,C6254,2024-12-23,Phone,Electronics,600,5
41495,C2838,2024-11-15,Jeans,Fashion,60,2
41496,C6614,2025-07-04,Tshirt,Fashion,30,2
41497,C6298,2025-03-23,Phone,Electronics,600,1
41498,C6685,2024-07-31,Jeans,Fashion,60,5
41499,C1884,2025-10-28,Chair,Furniture,200,1
41500,C3837,2024-07-06,Laptop,Electronics,800,3
41501,C7041,2024-10-28,Desk,Furniture,350,1
41502,C6356,2024-05-13,Desk,Furniture,350,1
41503,C3956,2026-02-01,Headphones,Electronics,120,3
41504,C2298,2024-05-22,Watch,Accessories,150,4
41505,C9487,2024-08-30,Watch,Accessories,150,2
41506,C7925,2025-06-13,Jeans,Fashion,60,5
41507,C4987,2024-09-14,Tshirt,Fashion,30,2
41508,C9169,2025-02-15,Tshirt,Fashion,30,3
41509,C8290,2026-03-04,Laptop,Electronics,800,5
41510,C3773,2024-06-26,Headphones,Electronics,120,2
41511,C2993,2024-07-11,Shoes,Fashion,80,5
41512,C3767,2025-03-10,Phone,Electronics,600,5
41513,C7051,2024-07-09,Chair,Furniture,200,1
41514,C7181,2024-10-07,Jeans,Fashion,60,3
41515,C8339,2025-11-07,Desk,Furniture,350,2
41516,C6967,2025-11-20,Jeans,Fashion,60,5
41517,C2132,2025-12-23,Desk,Furniture,350,5
41518,C4745,2025-09-01,Laptop,Electronics,800,1
41519,C5639,2026-01-21,Backpack,Accessories,70,5
41520,C3445,2025-12-04,Jeans,Fashion,60,1
41521,C9744,2026-01-12,Headphones,Electronics,120,3
41522,C3201,2025-06-10,Backpack,Accessories,70,3
41523,C2840,2025-07-29,Watch,Accessories,150,3
41524,C6736,2025-06-25,Headphones,Electronics,120,3
41525,C7223,2026-02-28,Shoes,Fashion,80,5
41526,C9570,2026-01-06,Desk,Furniture,350,3
41527,C7501,2025-09-10,Shoes,Fashion,80,5
41528,C7687,2025-04-12,Chair,Furniture,200,5
41529,C1794,2024-08-09,Tshirt,Fashion,30,4
41530,C5701,2025-03-11,Headphones,Electronics,120,4
41531,C4261,2025-07-26,Headphones,Electronics,120,4
41532,C7485,2024-09-22,Watch,Accessories,150,5
41533,C7744,2025-06-22,Backpack,Accessories,70,4
41534,C4757,2025-04-14,Headphones,Electronics,120,5
41535,C3773,2025-04-30,Phone,Electronics,600,2
41536,C7970,2025-12-05,Shoes,Fashion,80,4
41537,C7355,2024-04-18,Laptop,Electronics,800,4
41538,C4661,2025-01-26,Jeans,Fashion,60,3
41539,C9094,2025-12-22,Watch,Accessories,150,3
41540,C2532,2025-11-12,Backpack,Accessories,70,5
41541,C3671,2025-07-21,Jeans,Fashion,60,3
41542,C5524,2025-10-23,Tshirt,Fashion,30,4
41543,C4131,2024-06-08,Laptop,Electronics,800,2
41544,C4902,2024-06-09,Chair,Furniture,200,1
41545,C2842,2025-02-02,Chair,Furniture,200,5
41546,C2299,2025-05-14,Laptop,Electronics,800,2
41547,C8914,2024-12-23,Laptop,Electronics,800,5
41548,C9939,2024-05-16,Tshirt,Fashion,30,4
41549,C6134,2024-08-27,Headphones,Electronics,120,5
41550,C3943,2024-10-08,Jeans,Fashion,60,5
41551,C4307,2025-03-09,Shoes,Fashion,80,4
41552,C4694,2024-05-16,Phone,Electronics,600,5
41553,C9831,2025-02-23,Chair,Furniture,200,4
41554,C9092,2025-04-30,Laptop,Electronics,800,2
41555,C1961,2025-02-02,Tshirt,Fashion,30,4
41556,C7208,2024-07-23,Watch,Accessories,150,3
41557,C9994,2025-10-10,Laptop,Electronics,800,2
41558,C6317,2024-12-30,Shoes,Fashion,80,1
41559,C1782,2026-02-17,Laptop,Electronics,800,3
41560,C8190,2025-06-29,Phone,Electronics,600,5
41561,C9941,2025-07-31,Shoes,Fashion,80,2
41562,C3767,2025-09-04,Laptop,Electronics,800,5
41563,C3823,2024-07-13,Headphones,Electronics,120,5
41564,C7193,2024-06-28,Desk,Furniture,350,2
41565,C1262,2025-09-16,Phone,Electronics,600,3
41566,C6615,2024-12-11,Shoes,Fashion,80,4
41567,C8971,2026-01-29,Desk,Furniture,350,5
41568,C6302,2025-08-15,Jeans,Fashion,60,3
41569,C2861,2024-10-07,Phone,Electronics,600,3
41570,C7484,2025-06-28,Backpack,Accessories,70,2
41571,C7991,2025-10-16,Jeans,Fashion,60,5
41572,C3615,2026-02-07,Backpack,Accessories,70,4
41573,C2096,2024-12-08,Shoes,Fashion,80,5
41574,C4489,2025-08-29,Jeans,Fashion,60,3
41575,C5450,2025-04-01,Tshirt,Fashion,30,3
41576,C2833,2024-12-15,Backpack,Accessories,70,1
41577,C4773,2025-04-18,Jeans,Fashion,60,4
41578,C8643,2025-08-08,Watch,Accessories,150,1
41579,C2894,2025-04-11,Phone,Electronics,600,5
41580,C1076,2025-06-30,Laptop,Electronics,800,4
41581,C5783,2024-04-14,Jeans,Fashion,60,5
41582,C3842,2025-12-14,Chair,Furniture,200,4
41583,C7386,2025-08-06,Headphones,Electronics,120,4
41584,C7601,2024-10-20,Chair,Furniture,200,4
41585,C2795,2025-03-06,Watch,Accessories,150,5
41586,C6841,2025-05-08,Desk,Furniture,350,4
41587,C9219,2025-03-25,Backpack,Accessories,70,4
41588,C6670,2025-07-30,Chair,Furniture,200,5
41589,C8850,2025-11-17,Jeans,Fashion,60,5
41590,C4182,2025-08-09,Tshirt,Fashion,30,2
41591,C1475,2025-02-01,Shoes,Fashion,80,1
41592,C9792,2024-06-20,Desk,Furniture,350,1
41593,C8011,2024-04-02,Jeans,Fashion,60,2
41594,C6056,2025-08-23,Tshirt,Fashion,30,2
41595,C5820,2025-12-15,Phone,Electronics,600,3
41596,C7147,2026-02-09,Backpack,Accessories,70,1
41597,C2349,2025-01-19,Backpack,Accessories,70,3
41598,C7764,2024-11-12,Headphones,Electronics,120,3
41599,C5877,2024-05-18,Watch,Accessories,150,1
41600,C8684,2024-03-11,Laptop,Electronics,800,1
41601,C7115,2024-11-23,Backpack,Accessories,70,5
41602,C5030,2025-01-15,Headphones,Electronics,120,5
41603,C5510,2025-10-24,Phone,Electronics,600,3
41604,C9671,2025-12-14,Chair,Furniture,200,1
41605,C5624,2024-12-28,Watch,Accessories,150,3
41606,C6369,2026-01-21,Desk,Furniture,350,2
41607,C4198,2024-08-06,Chair,Furniture,200,2
41608,C5068,2024-11-17,Desk,Furniture,350,3
41609,C2224,2025-01-29,Laptop,Electronics,800,1
41610,C8905,2026-02-22,Backpack,Accessories,70,5
41611,C3407,2025-04-06,Laptop,Electronics,800,5
41612,C9753,2024-09-13,Headphones,Electronics,120,1
41613,C8301,2026-03-06,Watch,Accessories,150,2
41614,C6101,2025-11-25,Laptop,Electronics,800,2
41615,C7987,2024-08-19,Jeans,Fashion,60,2
41616,C4600,2024-05-28,Headphones,Electronics,120,4
41617,C6720,2024-07-15,Backpack,Accessories,70,2
41618,C3413,2025-07-18,Laptop,Electronics,800,3
41619,C7507,2025-10-08,Watch,Accessories,150,4
41620,C2939,2024-10-02,Phone,Electronics,600,1
41621,C4365,2024-10-24,Chair,Furniture,200,2
41622,C4935,2024-12-04,Desk,Furniture,350,2
41623,C9790,2024-06-02,Tshirt,Fashion,30,5
41624,C4502,2025-01-25,Phone,Electronics,600,3
41625,C7626,2025-03-01,Jeans,Fashion,60,3
41626,C7550,2026-01-03,Watch,Accessories,150,5
41627,C2417,2025-01-07,Watch,Accessories,150,5
41628,C7876,2025-11-27,Laptop,Electronics,800,3
41629,C9263,2024-04-10,Laptop,Electronics,800,5
41630,C9794,2025-01-15,Chair,Furniture,200,1
41631,C7074,2024-03-31,Backpack,Accessories,70,5
41632,C4475,2026-01-28,Jeans,Fashion,60,4
41633,C6616,2025-06-26,Headphones,Electronics,120,5
41634,C3036,2025-08-06,Backpack,Accessories,70,3
41635,C1728,2024-06-22,Shoes,Fashion,80,2
41636,C5381,2024-08-15,Tshirt,Fashion,30,4
41637,C6219,2025-01-07,Watch,Accessories,150,4
41638,C5346,2025-06-05,Tshirt,Fashion,30,2
41639,C6934,2024-11-23,Jeans,Fashion,60,5
41640,C5088,2024-09-25,Jeans,Fashion,60,3
41641,C4673,2026-01-05,Chair,Furniture,200,2
41642,C2616,2025-06-10,Desk,Furniture,350,5
41643,C1059,2026-01-29,Tshirt,Fashion,30,3
41644,C8997,2025-03-12,Watch,Accessories,150,4
41645,C8091,2025-12-13,Jeans,Fashion,60,3
41646,C3402,2024-11-01,Tshirt,Fashion,30,3
41647,C1964,2025-08-03,Headphones,Electronics,120,3
41648,C8806,2024-11-08,Desk,Furniture,350,5
41649,C5894,2025-01-19,Desk,Furniture,350,1
41650,C3249,2026-03-07,Tshirt,Fashion,30,5
41651,C1580,2024-09-13,Watch,Accessories,150,1
41652,C5310,2025-01-23,Watch,Accessories,150,4
41653,C8675,2026-01-04,Laptop,Electronics,800,2
41654,C5161,2025-04-07,Watch,Accessories,150,2
41655,C3486,2025-06-24,Tshirt,Fashion,30,1
41656,C2476,2024-07-08,Chair,Furniture,200,1
41657,C1979,2025-02-16,Tshirt,Fashion,30,4
41658,C6275,2024-12-24,Chair,Furniture,200,3
41659,C8443,2025-08-23,Laptop,Electronics,800,2
41660,C6937,2024-11-05,Backpack,Accessories,70,5
41661,C8261,2025-04-09,Laptop,Electronics,800,3
41662,C8140,2025-02-20,Laptop,Electronics,800,2
41663,C9844,2025-04-29,Phone,Electronics,600,1
41664,C4399,2024-12-15,Chair,Furniture,200,2
41665,C6985,2025-04-19,Laptop,Electronics,800,5
41666,C2940,2025-09-20,Watch,Accessories,150,5
41667,C5466,2025-04-30,Desk,Furniture,350,2
41668,C6360,2026-02-15,Tshirt,Fashion,30,1
41669,C3162,2024-08-25,Desk,Furniture,350,2
41670,C7622,2024-07-07,Phone,Electronics,600,5
41671,C5025,2025-12-28,Tshirt,Fashion,30,3
41672,C3434,2025-11-22,Tshirt,Fashion,30,5
41673,C2056,2025-12-04,Watch,Accessories,150,3
41674,C6803,2025-03-31,Chair,Furniture,200,2
41675,C2572,2024-08-09,Tshirt,Fashion,30,1
41676,C1150,2025-08-01,Headphones,Electronics,120,5
41677,C5120,2024-03-23,Laptop,Electronics,800,4
41678,C4066,2025-09-09,Headphones,Electronics,120,2
41679,C9017,2024-06-10,Laptop,Electronics,800,1
41680,C2720,2025-11-14,Chair,Furniture,200,1
41681,C7646,2025-09-15,Chair,Furniture,200,3
41682,C6476,2025-04-20,Shoes,Fashion,80,3
41683,C6597,2025-08-12,Chair,Furniture,200,2
41684,C5874,2024-09-25,Tshirt,Fashion,30,5
41685,C1262,2024-07-02,Desk,Furniture,350,1
41686,C6599,2024-05-30,Desk,Furniture,350,1
41687,C1396,2024-06-09,Chair,Furniture,200,3
41688,C5194,2024-07-14,Jeans,Fashion,60,4
41689,C5780,2025-07-04,Tshirt,Fashion,30,1
41690,C9430,2025-08-31,Headphones,Electronics,120,2
41691,C4345,2025-11-20,Desk,Furniture,350,5
41692,C8054,2025-08-30,Phone,Electronics,600,4
41693,C6615,2024-11-17,Tshirt,Fashion,30,3
41694,C2884,2024-07-06,Headphones,Electronics,120,2
41695,C7773,2024-07-10,Laptop,Electronics,800,2
41696,C1409,2024-11-10,Desk,Furniture,350,3
41697,C8783,2025-12-22,Headphones,Electronics,120,2
41698,C3984,2024-06-30,Watch,Accessories,150,3
41699,C6916,2025-03-13,Desk,Furniture,350,1
41700,C1903,2024-07-16,Backpack,Accessories,70,5
41701,C6614,2026-01-06,Shoes,Fashion,80,3
41702,C7146,2025-06-26,Desk,Furniture,350,3
41703,C6923,2024-11-01,Phone,Electronics,600,5
41704,C8563,2026-01-01,Backpack,Accessories,70,4
41705,C2468,2025-11-21,Jeans,Fashion,60,5
41706,C7650,2026-02-27,Backpack,Accessories,70,1
41707,C7201,2024-05-15,Desk,Furniture,350,3
41708,C8920,2025-04-30,Desk,Furniture,350,5
41709,C5122,2026-01-31,Watch,Accessories,150,3
41710,C1511,2025-07-25,Chair,Furniture,200,1
41711,C7673,2025-05-16,Headphones,Electronics,120,2
41712,C1980,2024-11-04,Backpack,Accessories,70,2
41713,C3405,2024-10-05,Watch,Accessories,150,2
41714,C7217,2024-09-16,Laptop,Electronics,800,4
41715,C8212,2024-12-18,Backpack,Accessories,70,3
41716,C8831,2025-03-21,Shoes,Fashion,80,3
41717,C5500,2024-08-06,Backpack,Accessories,70,3
41718,C5323,2025-12-16,Chair,Furniture,200,2
41719,C6929,2025-03-08,Jeans,Fashion,60,3
41720,C9978,2025-07-30,Phone,Electronics,600,1
41721,C2286,2025-11-28,Shoes,Fashion,80,5
41722,C7884,2024-05-24,Phone,Electronics,600,2
41723,C6170,2024-07-22,Shoes,Fashion,80,2
41724,C1239,2025-03-22,Watch,Accessories,150,3
41725,C3570,2024-07-15,Backpack,Accessories,70,4
41726,C5072,2025-06-07,Shoes,Fashion,80,4
41727,C7269,2025-11-13,Phone,Electronics,600,3
41728,C6033,2024-03-23,Headphones,Electronics,120,4
41729,C2168,2025-09-24,Backpack,Accessories,70,1
41730,C6261,2025-07-04,Laptop,Electronics,800,3
41731,C2267,2025-05-30,Backpack,Accessories,70,4
41732,C7373,2024-08-28,Headphones,Electronics,120,4
41733,C1878,2025-01-29,Backpack,Accessories,70,3
41734,C8584,2024-03-13,Desk,Furniture,350,1
41735,C7413,2024-09-19,Phone,Electronics,600,4
41736,C9406,2024-04-29,Headphones,Electronics,120,2
41737,C4291,2025-08-13,Headphones,Electronics,120,1
41738,C9553,2025-03-11,Tshirt,Fashion,30,3
41739,C2210,2024-03-12,Desk,Furniture,350,5
41740,C6449,2024-09-12,Laptop,Electronics,800,3
41741,C6408,2025-06-07,Tshirt,Fashion,30,5
41742,C4824,2025-01-08,Jeans,Fashion,60,4
41743,C6798,2025-12-27,Headphones,Electronics,120,3
41744,C7594,2026-03-09,Tshirt,Fashion,30,4
41745,C7870,2025-04-30,Chair,Furniture,200,5
41746,C4455,2024-04-05,Jeans,Fashion,60,1
41747,C9842,2024-06-01,Jeans,Fashion,60,3
41748,C9738,2025-11-29,Backpack,Accessories,70,5
41749,C5609,2024-04-18,Tshirt,Fashion,30,5
41750,C7777,2024-11-17,Jeans,Fashion,60,2
41751,C2641,2024-09-05,Backpack,Accessories,70,2
41752,C5465,2025-01-06,Tshirt,Fashion,30,5
41753,C9899,2025-10-22,Watch,Accessories,150,3
41754,C8967,2024-08-18,Backpack,Accessories,70,3
41755,C6514,2025-06-15,Chair,Furniture,200,2
41756,C9420,2025-12-05,Tshirt,Fashion,30,2
41757,C3465,2025-03-16,Shoes,Fashion,80,1
41758,C4326,2024-05-27,Headphones,Electronics,120,5
41759,C9728,2024-07-22,Chair,Furniture,200,3
41760,C4769,2024-05-16,Laptop,Electronics,800,2
41761,C5333,2024-08-13,Jeans,Fashion,60,2
41762,C4408,2024-10-24,Laptop,Electronics,800,5
41763,C7648,2025-09-01,Jeans,Fashion,60,3
41764,C9594,2025-08-15,Tshirt,Fashion,30,2
41765,C5169,2026-03-05,Chair,Furniture,200,1
41766,C2433,2025-03-04,Jeans,Fashion,60,4
41767,C6423,2024-10-05,Tshirt,Fashion,30,1
41768,C8822,2025-12-14,Tshirt,Fashion,30,3
41769,C3698,2024-04-02,Chair,Furniture,200,2
41770,C3003,2024-03-17,Headphones,Electronics,120,5
41771,C8536,2025-08-31,Chair,Furniture,200,3
41772,C7792,2025-06-29,Jeans,Fashion,60,1
41773,C3597,2025-12-19,Tshirt,Fashion,30,4
41774,C1598,2025-07-23,Phone,Electronics,600,5
41775,C6114,2024-07-12,Desk,Furniture,350,5
41776,C9971,2026-03-03,Backpack,Accessories,70,4
41777,C7078,2024-03-13,Shoes,Fashion,80,3
41778,C4389,2024-08-26,Headphones,Electronics,120,1
41779,C5072,2024-08-24,Watch,Accessories,150,4
41780,C9561,2024-11-23,Laptop,Electronics,800,5
41781,C5723,2024-06-27,Headphones,Electronics,120,4
41782,C3147,2026-01-08,Backpack,Accessories,70,1
41783,C7477,2025-07-24,Laptop,Electronics,800,1
41784,C4852,2024-06-02,Chair,Furniture,200,4
41785,C9507,2024-06-18,Desk,Furniture,350,5
41786,C7934,2024-09-09,Desk,Furniture,350,3
41787,C5360,2025-08-03,Backpack,Accessories,70,4
41788,C2726,2024-10-25,Shoes,Fashion,80,3
41789,C5755,2024-10-09,Chair,Furniture,200,5
41790,C1941,2024-05-09,Headphones,Electronics,120,1
41791,C2979,2025-01-12,Desk,Furniture,350,5
41792,C9663,2024-09-21,Laptop,Electronics,800,2
41793,C8029,2024-06-27,Phone,Electronics,600,2
41794,C7359,2024-07-27,Tshirt,Fashion,30,4
41795,C8241,2024-10-04,Phone,Electronics,600,3
41796,C7084,2025-04-21,Headphones,Electronics,120,3
41797,C9865,2024-05-30,Laptop,Electronics,800,1
41798,C2075,2024-03-22,Jeans,Fashion,60,1
41799,C7061,2026-01-13,Phone,Electronics,600,5
41800,C7119,2025-10-06,Tshirt,Fashion,30,5
41801,C1314,2025-12-22,Shoes,Fashion,80,1
41802,C9881,2025-05-12,Phone,Electronics,600,4
41803,C4751,2025-10-22,Desk,Furniture,350,5
41804,C6173,2024-08-30,Watch,Accessories,150,3
41805,C6600,2025-08-29,Tshirt,Fashion,30,2
41806,C2837,2025-06-20,Tshirt,Fashion,30,4
41807,C8655,2024-03-12,Jeans,Fashion,60,1
41808,C2883,2025-12-01,Headphones,Electronics,120,5
41809,C5514,2024-11-08,Watch,Accessories,150,2
41810,C2286,2025-10-23,Phone,Electronics,600,5
41811,C4627,2024-04-24,Phone,Electronics,600,3
41812,C5477,2024-08-19,Jeans,Fashion,60,3
41813,C1666,2025-06-09,Laptop,Electronics,800,5
41814,C6752,2024-10-19,Phone,Electronics,600,2
41815,C4605,2024-04-19,Laptop,Electronics,800,5
41816,C6315,2024-08-01,Shoes,Fashion,80,2
41817,C5667,2025-03-15,Tshirt,Fashion,30,4
41818,C7146,2025-08-01,Headphones,Electronics,120,1
41819,C8506,2025-04-14,Backpack,Accessories,70,3
41820,C2087,2024-12-06,Phone,Electronics,600,5
41821,C3568,2024-05-06,Laptop,Electronics,800,2
41822,C7256,2025-04-28,Tshirt,Fashion,30,5
41823,C8367,2025-03-23,Phone,Electronics,600,5
41824,C1183,2025-10-21,Tshirt,Fashion,30,2
41825,C4706,2025-12-07,Desk,Furniture,350,3
41826,C8963,2024-09-25,Jeans,Fashion,60,1
41827,C7401,2024-11-09,Phone,Electronics,600,5
41828,C8374,2024-07-21,Desk,Furniture,350,3
41829,C2733,2024-12-22,Shoes,Fashion,80,4
41830,C9936,2024-05-20,Laptop,Electronics,800,4
41831,C1992,2025-04-04,Backpack,Accessories,70,1
41832,C8017,2025-10-07,Phone,Electronics,600,5
41833,C4450,2024-06-08,Chair,Furniture,200,3
41834,C5300,2025-01-09,Headphones,Electronics,120,1
41835,C8474,2024-09-08,Backpack,Accessories,70,1
41836,C5218,2024-06-01,Watch,Accessories,150,2
41837,C7118,2025-11-16,Shoes,Fashion,80,3
41838,C4261,2024-09-25,Backpack,Accessories,70,2
41839,C3735,2024-09-21,Tshirt,Fashion,30,2
41840,C9252,2025-12-10,Backpack,Accessories,70,4
41841,C4104,2025-12-19,Phone,Electronics,600,2
41842,C5314,2024-06-05,Shoes,Fashion,80,2
41843,C5663,2026-01-15,Chair,Furniture,200,3
41844,C1539,2025-10-22,Shoes,Fashion,80,1
41845,C9957,2025-03-31,Tshirt,Fashion,30,3
41846,C8513,2025-03-16,Laptop,Electronics,800,4
41847,C3553,2024-07-06,Phone,Electronics,600,2
41848,C6686,2024-09-14,Phone,Electronics,600,1
41849,C7992,2024-08-14,Backpack,Accessories,70,2
41850,C4608,2025-03-09,Watch,Accessories,150,2
41851,C1309,2024-04-11,Shoes,Fashion,80,3
41852,C7410,2025-01-17,Backpack,Accessories,70,3
41853,C1526,2025-05-12,Laptop,Electronics,800,2
41854,C2181,2024-11-15,Chair,Furniture,200,2
41855,C3413,2025-11-15,Tshirt,Fashion,30,1
41856,C7833,2025-07-30,Laptop,Electronics,800,2
41857,C3996,2026-02-21,Shoes,Fashion,80,2
41858,C9730,2024-06-15,Shoes,Fashion,80,5
41859,C1637,2024-07-25,Tshirt,Fashion,30,4
41860,C9251,2025-03-08,Jeans,Fashion,60,4
41861,C9708,2024-06-14,Headphones,Electronics,120,3
41862,C9506,2024-11-29,Desk,Furniture,350,4
41863,C8934,2024-04-13,Headphones,Electronics,120,2
41864,C5955,2024-12-06,Chair,Furniture,200,4
41865,C3026,2024-12-15,Backpack,Accessories,70,3
41866,C1243,2025-04-03,Phone,Electronics,600,3
41867,C3173,2024-09-26,Shoes,Fashion,80,4
41868,C4812,2024-03-18,Jeans,Fashion,60,4
41869,C9864,2025-07-06,Chair,Furniture,200,2
